MINISTER_MESSAGE_ENTRY;$TITLE$ $NAME$;$TITLE$ $NAME$;$TITLE$ $NAME$;;$TITLE$ $NAME$;;;;;;;;;x
WE_MOBILIZE_LOG;We have started to mobilize our reserves.;We have started to mobilize our reserves.;We have started to mobilize our reserves.;;We have started to mobilize our reserves.;;;;;;;;;x
WE_MOBILIZE_BTN1;OK;OK;OK;;OK;;;;;;;;;x
WE_MOBILIZE_BTN2;OK;OK;OK;;OK;;;;;;;;;x
WE_MOBILIZE_BTN3;Details;Details;Details;;Details;;;;;;;;;x
WE_MOBILIZE_MAP;*;*;*;;*;;;;;;;;;x
WE_DEMOBILIZE_SETUP;When we decide to demobilize.;When we decide to demobilize.;When we decide to demobilize.;;When we decide to demobilize.;;;;;;;;;x
WE_DEMOBILIZE_HEADER;We have decided to;We have decided to;We have decided to;;We have decided to;;;;;;;;;x
WE_DEMOBILIZE_1;DEMOBILIZE;DEMOBILIZE;DEMOBILIZE;;DEMOBILIZE;;;;;;;;;x
WE_DEMOBILIZE_2;our armed forces, and our troops are now standing down.;our armed forces, and our troops are now standing down.;our armed forces, and our troops are now standing down.;;our armed forces, and our troops are now standing down.;;;;;;;;;x
WE_DEMOBILIZE_3;*;*;*;;*;;;;;;;;;x
WE_DEMOBILIZE_4;*;*;*;;*;;;;;;;;;x
WE_DEMOBILIZE_5;*;*;*;;*;;;;;;;;;x
WE_DEMOBILIZE_6;*;*;*;;*;;;;;;;;;x
WE_DEMOBILIZE_LOG;We have given the orders to demobilize our reserves.;We have given the orders to demobilize our reserves.;We have given the orders to demobilize our reserves.;;We have given the orders to demobilize our reserves.;;;;;;;;;x
WE_DEMOBILIZE_BTN1;OK;OK;OK;;OK;;;;;;;;;x
WE_DEMOBILIZE_BTN2;OK;OK;OK;;OK;;;;;;;;;x
WE_DEMOBILIZE_BTN3;Details;Details;Details;;Details;;;;;;;;;x
WE_DEMOBILIZE_MAP;*;*;*;;*;;;;;;;;;x
OTHER_MOBILIZE_SETUP;When another country mobilizes in preparation of war.;When another country mobilizes in preparation of war.;When another country mobilizes in preparation of war.;;When another country mobilizes in preparation of war.;;;;;;;;;x
OTHER_MOBILIZE_HEADER;$minister_of_intelligence$ reports that;$minister_of_intelligence$ reports that;$minister_of_intelligence$ reports that;;$minister_of_intelligence$ reports that;;;;;;;;;x
OTHER_MOBILIZE_1;$COUNTRY$ is mobilizing;$COUNTRY$ is mobilizing;$COUNTRY$ is mobilizing;;$COUNTRY$ is mobilizing;;;;;;;;;x
OTHER_MOBILIZE_2;their armed forces, and they will soon be able to field a strong army. ;their armed forces, and they will soon be able to field a strong army. ;their armed forces, and they will soon be able to field a strong army. ;;their armed forces, and they will soon be able to field a strong army. ;;;;;;;;;x
OTHER_MOBILIZE_3;*;*;*;;*;;;;;;;;;x
OTHER_MOBILIZE_4;*;*;*;;*;;;;;;;;;x
OTHER_MOBILIZE_5;*;*;*;;*;;;;;;;;;x
OTHER_MOBILIZE_6;*;*;*;;*;;;;;;;;;x
OTHER_MOBILIZE_LOG;$COUNTRY$ have started to mobilize their reserves.;$COUNTRY$ have started to mobilize their reserves.;$COUNTRY$ have started to mobilize their reserves.;;$COUNTRY$ have started to mobilize their reserves.;;;;;;;;;x
OTHER_MOBILIZE_BTN1;OK;OK;OK;;OK;;;;;;;;;x
OTHER_MOBILIZE_BTN2;OK;OK;OK;;OK;;;;;;;;;x
OTHER_MOBILIZE_BTN3;Details;Details;Details;;Details;;;;;;;;;x
OTHER_MOBILIZE_MAP;*;*;*;;*;;;;;;;;;x
OTHER_DEMOBILIZE_SETUP;When another country decides to demobilize.;When another country decides to demobilize.;When another country decides to demobilize.;;When another country decides to demobilize.;;;;;;;;;x
OTHER_DEMOBILIZE_HEADER;There are reports that;There are reports that;There are reports that;;There are reports that;;;;;;;;;x
OTHER_DEMOBILIZE_1;$COUNTRY$ is demobilizing;$COUNTRY$ is demobilizing;$COUNTRY$ is demobilizing;;$COUNTRY$ is demobilizing;;;;;;;;;x
OTHER_DEMOBILIZE_2;their armed forces, and their troops are now standing down.;their armed forces, and their troops are now standing down.;their armed forces, and their troops are now standing down.;;their armed forces, and their troops are now standing down.;;;;;;;;;x
OTHER_DEMOBILIZE_3;*;*;*;;*;;;;;;;;;x
OTHER_DEMOBILIZE_4;*;*;*;;*;;;;;;;;;x
OTHER_DEMOBILIZE_5;*;*;*;;*;;;;;;;;;x
OTHER_DEMOBILIZE_6;*;*;*;;*;;;;;;;;;x
OTHER_DEMOBILIZE_LOG;$COUNTRY$ has given the orders to demobilize their reserves.;$COUNTRY$ has given the orders to demobilize their reserves.;$COUNTRY$ has given the orders to demobilize their reserves.;;$COUNTRY$ has given the orders to demobilize their reserves.;;;;;;;;;x
OTHER_DEMOBILIZE_BTN1;OK;OK;OK;;OK;;;;;;;;;x
OTHER_DEMOBILIZE_BTN2;OK;OK;OK;;OK;;;;;;;;;x
OTHER_DEMOBILIZE_BTN3;Details;Details;Details;;Details;;;;;;;;;x
OTHER_DEMOBILIZE_MAP;*;*;*;;*;;;;;;;;;x
WEDEFECT_SETUP;When one of our provinces defects.;When one of our provinces defects.;When one of our provinces defects.;;When one of our provinces defects.;;;;;;;;;x
WEDEFECT_HEADER;Defection!;Defection!;Defection!;;Defection!;;;;;;;;;x
WEDEFECT_1;The province of;The province of;The province of;;The province of;;;;;;;;;x
WEDEFECT_2;$PROV$;$PROV$;$PROV$;;$PROV$;;;;;;;;;x
WEDEFECT_3;has defected to;has defected to;has defected to;;has defected to;;;;;;;;;x
WEDEFECT_4;$COUNTRY$;$COUNTRY$;$COUNTRY$;;$COUNTRY$;;;;;;;;;x
WEDEFECT_5;*;*;*;;*;;;;;;;;;x
WEDEFECT_6;Fools! We shall not stand for this stupidity!;Fools! We shall not stand for this stupidity!;Fools! We shall not stand for this stupidity!;;Fools! We shall not stand for this stupidity!;;;;;;;;;x
WEDEFECT_LOG;$PROV$ defected to $COUNTRY$.;$PROV$ defected to $COUNTRY$.;$PROV$ defected to $COUNTRY$.;;$PROV$ defected to $COUNTRY$.;;;;;;;;;x
WEDEFECT_BTN1;OK;OK;OK;;OK;;;;;;;;;x
WEDEFECT_BTN2;OK;OK;OK;;OK;;;;;;;;;x
WEDEFECT_BTN3;GOTO;GOTO;GOTO;;GOTO;;;;;;;;;x
WEDEFECT_MAP;Defection!;Defection!;Defection!;;Defection!;;;;;;;;;x
THEYDEFECT_SETUP;When one of their provinces defects to us.;When one of their provinces defects to us.;When one of their provinces defects to us.;;When one of their provinces defects to us.;;;;;;;;;x
THEYDEFECT_HEADER;A new province!;A new province!;A new province!;;A new province!;;;;;;;;;x
THEYDEFECT_1;The province of;The province of;The province of;;The province of;;;;;;;;;x
THEYDEFECT_2;$PROV$;$PROV$;$PROV$;;$PROV$;;;;;;;;;x
THEYDEFECT_3;has defected to us.;has defected to us.;has defected to us.;;has defected to us.;;;;;;;;;x
THEYDEFECT_4;They have wisely decided to embrace our enlightened rule;They have wisely decided to embrace our enlightened rule;They have wisely decided to embrace our enlightened rule;;They have wisely decided to embrace our enlightened rule;;;;;;;;;x
THEYDEFECT_5;*;*;*;;*;;;;;;;;;x
THEYDEFECT_6;*;*;*;;*;;;;;;;;;x
THEYDEFECT_LOG;$PROV$ defected to us.;$PROV$ defected to us.;$PROV$ defected to us.;;$PROV$ defected to us.;;;;;;;;;x
THEYDEFECT_BTN1;OK;OK;OK;;OK;;;;;;;;;x
THEYDEFECT_BTN2;OK;OK;OK;;OK;;;;;;;;;x
THEYDEFECT_BTN3;GOTO;GOTO;GOTO;;GOTO;;;;;;;;;x
THEYDEFECT_MAP;Defection!;Defection!;Defection!;;Defection!;;;;;;;;;x
OTHERDEFECT_SETUP;When a province of one nation defects to another (neither is us).;When a province of one nation defects to another (neither is us).;When a province of one nation defects to another (neither is us).;;When a province of one nation defects to another (neither is us).;;;;;;;;;x
OTHERDEFECT_HEADER;Defection!;Defection!;Defection!;;Defection!;;;;;;;;;x
OTHERDEFECT_1;The province of;The province of;The province of;;The province of;;;;;;;;;x
OTHERDEFECT_2;$PROV$;$PROV$;$PROV$;;$PROV$;;;;;;;;;x
OTHERDEFECT_3;defected to;defected to;defected to;;defected to;;;;;;;;;x
OTHERDEFECT_4;$COUNTRY$;$COUNTRY$;$COUNTRY$;;$COUNTRY$;;;;;;;;;x
OTHERDEFECT_5;*;*;*;;*;;;;;;;;;x
OTHERDEFECT_6;*;*;*;;*;;;;;;;;;x
OTHERDEFECT_LOG;$PROV$ defected to $COUNTRY$.;$PROV$ defected to $COUNTRY$.;$PROV$ defected to $COUNTRY$.;;$PROV$ defected to $COUNTRY$.;;;;;;;;;x
OTHERDEFECT_BTN1;OK;OK;OK;;OK;;;;;;;;;x
OTHERDEFECT_BTN2;OK;OK;OK;;OK;;;;;;;;;x
OTHERDEFECT_BTN3;GOTO;GOTO;GOTO;;GOTO;;;;;;;;;x
OTHERDEFECT_MAP;Defection!;Defection!;Defection!;;Defection!;;;;;;;;;x
SHATTERED_SETUP;When one of our divisions has been shattered.;When one of our divisions has been shattered.;When one of our divisions has been shattered.;;When one of our divisions has been shattered.;;;;;;;;;x
SHATTERED_HEADER;$chief_of_army$ reports that;$chief_of_army$ reports that;$chief_of_army$ reports that;;$chief_of_army$ reports that;;;;;;;;;x
SHATTERED_1;$UNIT$ shattered!;$UNIT$ shattered!;$UNIT$ shattered!;;$UNIT$ shattered!;;;;;;;;;x
SHATTERED_2;$MONARCHTITLE$, our troops of $UNIT$ have reached their breaking point and have shattered.;$MONARCHTITLE$, our troops of $UNIT$ have reached their breaking point and have shattered.;$MONARCHTITLE$, our troops of $UNIT$ have reached their breaking point and have shattered.;;$MONARCHTITLE$, our troops of $UNIT$ have reached their breaking point and have shattered.;;;;;;;;;x
SHATTERED_3;$LOCATION$;$LOCATION$;$LOCATION$;;$LOCATION$;;;;;;;;;x
SHATTERED_4;We have reformed this division in $NEWHOME$ using a cadre of personnel who were on leave or in hospitals.;We have reformed this division in $NEWHOME$ using a cadre of personnel who were on leave or in hospitals.;We have reformed this division in $NEWHOME$ using a cadre of personnel who were on leave or in hospitals.;;We have reformed this division in $NEWHOME$ using a cadre of personnel who were on leave or in hospitals.;;;;;;;;;x
SHATTERED_5;*;*;*;;*;;;;;;;;;x
SHATTERED_6;*;*;*;;*;;;;;;;;;x
SHATTERED_LOG;$UNIT$ shattered in $LOCATION$.;$UNIT$ shattered in $LOCATION$.;$UNIT$ shattered in $LOCATION$.;;$UNIT$ shattered in $LOCATION$.;;;;;;;;;x
SHATTERED_BTN1;OK;OK;OK;;OK;;;;;;;;;x
SHATTERED_BTN2;OK;OK;OK;;OK;;;;;;;;;x
SHATTERED_BTN3;Goto;Goto;Goto;;Goto;;;;;;;;;x
SHATTERED_MAP;$UNIT$ shattered!;$UNIT$ shattered!;$UNIT$ shattered!;;$UNIT$ shattered!;;;;;;;;;x
SHIPSUNK_SETUP;When one of your ships sinks due to attrition;When one of your ships sinks due to attrition;When one of your ships sinks due to attrition;;When one of your ships sinks due to attrition;;;;;;;;;x
SHIPSUNK_HEADER;$chief_of_navy$ reports;$chief_of_navy$ reports;$chief_of_navy$ reports;;$chief_of_navy$ reports;;;;;;;;;x
SHIPSUNK_1;Ship Lost!;Ship Lost!;Ship Lost!;;Ship Lost!;;;;;;;;;x
SHIPSUNK_2;$MONARCHTITLE$, one of our vessels has been;$MONARCHTITLE$, one of our vessels has been;$MONARCHTITLE$, one of our vessels has been;;$MONARCHTITLE$, one of our vessels has been;;;;;;;;;x
SHIPSUNK_3;LOST!;LOST!;LOST!;;LOST!;;;;;;;;;x
SHIPSUNK_4;while traversing the hazardous waters of;while traversing the hazardous waters of;while traversing the hazardous waters of;;while traversing the hazardous waters of;;;;;;;;;x
SHIPSUNK_5;$PROV$;$PROV$;$PROV$;;$PROV$;;;;;;;;;x
SHIPSUNK_6;*;*;*;;*;;;;;;;;;x
SHIPSUNK_LOG;A ship was lost in $PROV$;A ship was lost in $PROV$;A ship was lost in $PROV$;;A ship was lost in $PROV$;;;;;;;;;x
SHIPSUNK_BTN1;OK;OK;OK;;OK;;;;;;;;;x
SHIPSUNK_BTN2;OK;OK;OK;;OK;;;;;;;;;x
SHIPSUNK_BTN3;Goto;Goto;Goto;;Goto;;;;;;;;;x
SHIPSUNK_MAP;A ship is lost!;A ship is lost!;A ship is lost!;;A ship is lost!;;;;;;;;;x
DISBAND_SETUP;When a unit is disbanded;When a unit is disbanded;When a unit is disbanded;;When a unit is disbanded;;;;;;;;;x
DISBAND_HEADER;$chief_of_staff$ reports;$chief_of_staff$ reports;$chief_of_staff$ reports;;$chief_of_staff$ reports;;;;;;;;;x
DISBAND_1;Unit Disbanded.;Unit Disbanded.;Unit Disbanded.;;Unit Disbanded.;;;;;;;;;x
DISBAND_2;$MONARCHTITLE$, we have disbanded;$MONARCHTITLE$, we have disbanded;$MONARCHTITLE$, we have disbanded;;$MONARCHTITLE$, we have disbanded;;;;;;;;;x
DISBAND_3;$UNIT$;$UNIT$;$UNIT$;;$UNIT$;;;;;;;;;x
DISBAND_4;No doubt the scum of the earth that make up our armies will squander their more than generous pay in the taverns..;No doubt the scum of the earth that make up our armies will squander their more than generous pay in the taverns..;No doubt the scum of the earth that make up our armies will squander their more than generous pay in the taverns..;;No doubt the scum of the earth that make up our armies will squander their more than generous pay in the taverns..;;;;;;;;;x
DISBAND_5;*;*;*;;*;;;;;;;;;x
DISBAND_6;*;*;*;;*;;;;;;;;;x
DISBAND_LOG;$UNIT$ was disbanded.;$UNIT$ was disbanded.;$UNIT$ was disbanded.;;$UNIT$ was disbanded.;;;;;;;;;x
DISBAND_BTN1;OK;OK;OK;;OK;;;;;;;;;x
DISBAND_BTN2;OK;OK;OK;;OK;;;;;;;;;x
DISBAND_BTN3;Goto;Goto;Goto;;Goto;;;;;;;;;x
DISBAND_MAP;*;*;*;;*;;;;;;;;;x
CONVOY_TOO_STRONG_SETUP;When we find a convoy, but it is too strong to be attacked.;When we find a convoy, but it is too strong to be attacked.;When we find a convoy, but it is too strong to be attacked.;;When we find a convoy, but it is too strong to be attacked.;;;;;;;;;x
CONVOY_TOO_STRONG_HEADER;$chief_of_navy$ reports;$chief_of_navy$ reports;$chief_of_navy$ reports;;$chief_of_navy$ reports;;;;;;;;;x
CONVOY_TOO_STRONG_1;Convoy spotted in $LOCATION$;Convoy spotted in $LOCATION$;Convoy spotted in $LOCATION$;;Convoy spotted in $LOCATION$;;;;;;;;;x
CONVOY_TOO_STRONG_2;$MONARCHTITLE$, $UNIT$ reports that they spotted a convoy at $LOCATION$, but it was too heavily escorted by $EVIL$ for them to even attempt an attack. They suspect that the convoy was on the;$MONARCHTITLE$, $UNIT$ reports that they spotted a convoy at $LOCATION$, but it was too heavily escorted by $EVIL$ for them to even attempt an attack. They suspect that the convoy was on the;$MONARCHTITLE$, $UNIT$ reports that they spotted a convoy at $LOCATION$, but it was too heavily escorted by $EVIL$ for them to even attempt an attack. They suspect that the convoy was on the;;$MONARCHTITLE$, $UNIT$ reports that they spotted a convoy at $LOCATION$, but it was too heavily escorted by $EVIL$ for them to even attempt an attack. They suspect that the convoy was on the;;;;;;;;;x
CONVOY_TOO_STRONG_3;$CONVOY$;$CONVOY$;$CONVOY$;;$CONVOY$;;;;;;;;;x
CONVOY_TOO_STRONG_4;route.;route.;route.;;route.;;;;;;;;;x
CONVOY_TOO_STRONG_5;*;*;*;;*;;;;;;;;;x
CONVOY_TOO_STRONG_6;*;*;*;;*;;;;;;;;;x
CONVOY_TOO_STRONG_LOG;$CONVOY$ spotted by $UNIT$ at $LOCATION$.;$CONVOY$ spotted by $UNIT$ at $LOCATION$.;$CONVOY$ spotted by $UNIT$ at $LOCATION$.;;$CONVOY$ spotted by $UNIT$ at $LOCATION$.;;;;;;;;;x
CONVOY_TOO_STRONG_BTN1;OK;OK;OK;;OK;;;;;;;;;x
CONVOY_TOO_STRONG_BTN2;OK;OK;OK;;OK;;;;;;;;;x
CONVOY_TOO_STRONG_BTN3;Goto;Goto;Goto;;Goto;;;;;;;;;x
CONVOY_TOO_STRONG_MAP;Convoys Protected!;Convoys Protected!;Convoys Protected!;;Convoys Protected!;;;;;;;;;x
ATTACHEDUNIT_SETUP;When we attach a unit into another in the hierarchy.;When we attach a unit into another in the hierarchy.;When we attach a unit into another in the hierarchy.;;When we attach a unit into another in the hierarchy.;;;;;;;;;x
ATTACHEDUNIT_HEADER;$chief_of_staff$ reports that;$chief_of_staff$ reports that;$chief_of_staff$ reports that;;$chief_of_staff$ reports that;;;;;;;;;x
ATTACHEDUNIT_1;$UNIT$;$UNIT$;$UNIT$;;$UNIT$;;;;;;;;;x
ATTACHEDUNIT_2;has now been attached to;has now been attached to;has now been attached to;;has now been attached to;;;;;;;;;x
ATTACHEDUNIT_3;$PARENT$;$PARENT$;$PARENT$;;$PARENT$;;;;;;;;;x
ATTACHEDUNIT_4;*;*;*;;*;;;;;;;;;x
ATTACHEDUNIT_5;*;*;*;;*;;;;;;;;;x
ATTACHEDUNIT_6;*;*;*;;*;;;;;;;;;x
ATTACHEDUNIT_LOG;$UNIT$ is now attached to $PARENT$.;$UNIT$ is now attached to $PARENT$.;$UNIT$ is now attached to $PARENT$.;;$UNIT$ is now attached to $PARENT$.;;;;;;;;;x
ATTACHEDUNIT_BTN1;OK;OK;OK;;OK;;;;;;;;;x
ATTACHEDUNIT_BTN2;OK;OK;OK;;OK;;;;;;;;;x
ATTACHEDUNIT_BTN3;Goto;Goto;Goto;;Goto;;;;;;;;;x
ATTACHEDUNIT_MAP;$UNIT$ attached.;$UNIT$ attached.;$UNIT$ attached.;;$UNIT$ attached.;;;;;;;;;x
DETACHEDUNIT_SETUP;When we detach a unit from the hierarchy.;When we detach a unit from the hierarchy.;When we detach a unit from the hierarchy.;;When we detach a unit from the hierarchy.;;;;;;;;;x
DETACHEDUNIT_HEADER;$chief_of_staff$ reports that;$chief_of_staff$ reports that;$chief_of_staff$ reports that;;$chief_of_staff$ reports that;;;;;;;;;x
DETACHEDUNIT_1;$UNIT$;$UNIT$;$UNIT$;;$UNIT$;;;;;;;;;x
DETACHEDUNIT_2;has now been;has now been;has now been;;has now been;;;;;;;;;x
DETACHEDUNIT_3;DETACHED;DETACHED;DETACHED;;DETACHED;;;;;;;;;x
DETACHEDUNIT_4;from the hierarchy.;from the hierarchy.;from the hierarchy.;;from the hierarchy.;;;;;;;;;x
DETACHEDUNIT_5;*;*;*;;*;;;;;;;;;x
DETACHEDUNIT_6;*;*;*;;*;;;;;;;;;x
DETACHEDUNIT_LOG;$UNIT$ detached from unit hierarchy.;$UNIT$ detached from unit hierarchy.;$UNIT$ detached from unit hierarchy.;;$UNIT$ detached from unit hierarchy.;;;;;;;;;x
DETACHEDUNIT_BTN1;OK;OK;OK;;OK;;;;;;;;;x
DETACHEDUNIT_BTN2;OK;OK;OK;;OK;;;;;;;;;x
DETACHEDUNIT_BTN3;Goto;Goto;Goto;;Goto;;;;;;;;;x
DETACHEDUNIT_MAP;Detached!;Detached!;Detached!;;Detached!;;;;;;;;;x
TRANSFEREDSUBUNIT_SETUP;When a ship, wing or division is transferred from one unit to another.;When a ship, wing or division is transferred from one unit to another.;When a ship, wing or division is transferred from one unit to another.;;When a ship, wing or division is transferred from one unit to another.;;;;;;;;;x
TRANSFEREDSUBUNIT_HEADER;$chief_of_staff$ reports;$chief_of_staff$ reports;$chief_of_staff$ reports;;$chief_of_staff$ reports;;;;;;;;;x
TRANSFEREDSUBUNIT_1;$SUB$ reassigned!;$SUB$ reassigned!;$SUB$ reassigned!;;$SUB$ reassigned!;;;;;;;;;x
TRANSFEREDSUBUNIT_2;$MONARCHTITLE$, we have reassigned $SUB$ from $OLD$ to;$MONARCHTITLE$, we have reassigned $SUB$ from $OLD$ to;$MONARCHTITLE$, we have reassigned $SUB$ from $OLD$ to;;$MONARCHTITLE$, we have reassigned $SUB$ from $OLD$ to;;;;;;;;;x
TRANSFEREDSUBUNIT_3;$NEW$;$NEW$;$NEW$;;$NEW$;;;;;;;;;x
TRANSFEREDSUBUNIT_4;*;*;*;;*;;;;;;;;;x
TRANSFEREDSUBUNIT_5;*;*;*;;*;;;;;;;;;x
TRANSFEREDSUBUNIT_6;*;*;*;;*;;;;;;;;;x
TRANSFEREDSUBUNIT_LOG;$SUB$ has been assigned to $NEW$.;$SUB$ has been assigned to $NEW$.;$SUB$ has been assigned to $NEW$.;;$SUB$ has been assigned to $NEW$.;;;;;;;;;x
TRANSFEREDSUBUNIT_BTN1;OK;OK;OK;;OK;;;;;;;;;x
TRANSFEREDSUBUNIT_BTN2;OK;OK;OK;;OK;;;;;;;;;x
TRANSFEREDSUBUNIT_BTN3;Goto;Goto;Goto;;Goto;;;;;;;;;x
TRANSFEREDSUBUNIT_MAP;*;*;*;;*;;;;;;;;;x
UNITDEPLOYED_SETUP;When we deploy a new unit to the map.;When we deploy a new unit to the map.;When we deploy a new unit to the map.;;When we deploy a new unit to the map.;;;;;;;;;x
UNITDEPLOYED_HEADER;$chief_of_staff$ reports;$chief_of_staff$ reports;$chief_of_staff$ reports;;$chief_of_staff$ reports;;;;;;;;;x
UNITDEPLOYED_1;$UNIT$ deployed;$UNIT$ deployed;$UNIT$ deployed;;$UNIT$ deployed;;;;;;;;;x
UNITDEPLOYED_2;$MONARCHTITLE$, $UNIT$ is ready for action and has now been deployed in;$MONARCHTITLE$, $UNIT$ is ready for action and has now been deployed in;$MONARCHTITLE$, $UNIT$ is ready for action and has now been deployed in;;$MONARCHTITLE$, $UNIT$ is ready for action and has now been deployed in;;;;;;;;;x
UNITDEPLOYED_3;$LOCATION$;$LOCATION$;$LOCATION$;;$LOCATION$;;;;;;;;;x
UNITDEPLOYED_4;*;*;*;;*;;;;;;;;;x
UNITDEPLOYED_5;*;*;*;;*;;;;;;;;;x
UNITDEPLOYED_6;*;*;*;;*;;;;;;;;;x
UNITDEPLOYED_LOG;$UNIT$ deployed to $LOCATION$.;$UNIT$ deployed to $LOCATION$.;$UNIT$ deployed to $LOCATION$.;;$UNIT$ deployed to $LOCATION$.;;;;;;;;;x
UNITDEPLOYED_BTN1;OK;OK;OK;;OK;;;;;;;;;x
UNITDEPLOYED_BTN2;OK;OK;OK;;OK;;;;;;;;;x
UNITDEPLOYED_BTN3;Goto;Goto;Goto;;Goto;;;;;;;;;x
UNITDEPLOYED_MAP;$UNIT$ deployed.;$UNIT$ deployed.;$UNIT$ deployed.;;$UNIT$ deployed.;;;;;;;;;x
WE_RETURN_EXILE_SETUP;When we liberate a country and restore their government.;When we liberate a country and restore their government.;When we liberate a country and restore their government.;;When we liberate a country and restore their government.;;;;;;;;;x
WE_RETURN_EXILE_HEADER;We have liberated;We have liberated;We have liberated;;We have liberated;;;;;;;;;x
WE_RETURN_EXILE_1;$FREE$;$FREE$;$FREE$;;$FREE$;;;;;;;;;x
WE_RETURN_EXILE_2;$TITLE$, we can report that our liberation of $FREE$ has been a major success. Today a parade of troops has marched through $FCAPITAL$ in a joyous celebration.;$TITLE$, we can report that our liberation of $FREE$ has been a major success. Today a parade of troops has marched through $FCAPITAL$ in a joyous celebration.;$TITLE$, we can report that our liberation of $FREE$ has been a major success. Today a parade of troops has marched through $FCAPITAL$ in a joyous celebration.;;$TITLE$, we can report that our liberation of $FREE$ has been a major success. Today a parade of troops has marched through $FCAPITAL$ in a joyous celebration.;;;;;;;;;x
WE_RETURN_EXILE_3;*;*;*;;*;;;;;;;;;x
WE_RETURN_EXILE_4;*;*;*;;*;;;;;;;;;x
WE_RETURN_EXILE_5;*;*;*;;*;;;;;;;;;x
WE_RETURN_EXILE_6;*;*;*;;*;;;;;;;;;x
WE_RETURN_EXILE_LOG;We liberated $FREE$, and restored their government to $FCAPITAL$.;We liberated $FREE$, and restored their government to $FCAPITAL$.;We liberated $FREE$, and restored their government to $FCAPITAL$.;;We liberated $FREE$, and restored their government to $FCAPITAL$.;;;;;;;;;x
WE_RETURN_EXILE_BTN1;OK;OK;OK;;OK;;;;;;;;;x
WE_RETURN_EXILE_BTN2;OK;OK;OK;;OK;;;;;;;;;x
WE_RETURN_EXILE_BTN3;Details;Details;Details;;Details;;;;;;;;;x
WE_RETURN_EXILE_MAP;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_US_SETUP;When our government has been restored by our allies.;When our government has been restored by our allies.;When our government has been restored by our allies.;;When our government has been restored by our allies.;;;;;;;;;x
RETURN_EXILE_US_HEADER;We have been liberated by;We have been liberated by;We have been liberated by;;We have been liberated by;;;;;;;;;x
RETURN_EXILE_US_1;$FROM$;$FROM$;$FROM$;;$FROM$;;;;;;;;;x
RETURN_EXILE_US_2;$TITLE$, we can report that $FCAPITAL$ has been liberated, and our government has officially returned. The city is filled with celebrators, cheering for this great day. We are eternally grateful to $FROM$ for saving our country.;$TITLE$, we can report that $FCAPITAL$ has been liberated, and our government has officially returned. The city is filled with celebrators, cheering for this great day. We are eternally grateful to $FROM$ for saving our country.;$TITLE$, we can report that $FCAPITAL$ has been liberated, and our government has officially returned. The city is filled with celebrators, cheering for this great day. We are eternally grateful to $FROM$ for saving our country.;;$TITLE$, we can report that $FCAPITAL$ has been liberated, and our government has officially returned. The city is filled with celebrators, cheering for this great day. We are eternally grateful to $FROM$ for saving our country.;;;;;;;;;x
RETURN_EXILE_US_3;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_US_4;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_US_5;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_US_6;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_US_LOG;Our government was restored to $FCAPITAL$, thanks to the help from $FROM$.;Our government was restored to $FCAPITAL$, thanks to the help from $FROM$.;Our government was restored to $FCAPITAL$, thanks to the help from $FROM$.;;Our government was restored to $FCAPITAL$, thanks to the help from $FROM$.;;;;;;;;;x
RETURN_EXILE_US_BTN1;OK;OK;OK;;OK;;;;;;;;;x
RETURN_EXILE_US_BTN2;OK;OK;OK;;OK;;;;;;;;;x
RETURN_EXILE_US_BTN3;Details;Details;Details;;Details;;;;;;;;;x
RETURN_EXILE_US_MAP;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_SETUP;When another country gets their government restored.;When another country gets their government restored.;When another country gets their government restored.;;When another country gets their government restored.;;;;;;;;;x
RETURN_EXILE_HEADER;$foreign_minister$ reports on;$foreign_minister$ reports on;$foreign_minister$ reports on;;$foreign_minister$ reports on;;;;;;;;;x
RETURN_EXILE_1;$FREE$ liberated!;$FREE$ liberated!;$FREE$ liberated!;;$FREE$ liberated!;;;;;;;;;x
RETURN_EXILE_2;$TITLE$, we can report that $FREE$ has been liberated by $FROM$. Their government has been restored to $FCAPITAL$ and they are no longer in exile.;$TITLE$, we can report that $FREE$ has been liberated by $FROM$. Their government has been restored to $FCAPITAL$ and they are no longer in exile.;$TITLE$, we can report that $FREE$ has been liberated by $FROM$. Their government has been restored to $FCAPITAL$ and they are no longer in exile.;;$TITLE$, we can report that $FREE$ has been liberated by $FROM$. Their government has been restored to $FCAPITAL$ and they are no longer in exile.;;;;;;;;;x
RETURN_EXILE_3;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_4;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_5;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_6;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_LOG;$FREE$ has been liberated, and their government restored to $FCAPITAL$.;$FREE$ has been liberated, and their government restored to $FCAPITAL$.;$FREE$ has been liberated, and their government restored to $FCAPITAL$.;;$FREE$ has been liberated, and their government restored to $FCAPITAL$.;;;;;;;;;x
RETURN_EXILE_BTN1;OK;OK;OK;;OK;;;;;;;;;x
