EVT1914_2007532_DESC;White General Alexeyev fielded an army supporting the Tzar and opposed to our government.;Le gйnйral Blanc Alexeyev a lev?une armйe contre notre gouvernement et supportant le Tsar.;Der weissrussische General Alexeiev hat eine Freiwilligenarmee ausgehoben, die auf Seiten des Zaren steht und damit unser Gegner sein wird.;Biaіy genera?Aleksiejew wystawi?armi?wspieraj№c?cara i wyst№pi?przeciw naszemu rz№dowi.;El General Blanco, Alexeiev, ha creado un ejercito de voluntarios para apoyar al Zar y destruir nuestro gobierno.;Il generale bianco Alexeiev ha messo in campo un esercito di sostegno allo Zar e contrario al nostro governo.;;;;;;Белы?генера?Алексеев отказался признать власть большевико??опубликова?воззвани??офицерам ?призывом вступать ?Добровольческу?арми?;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2007532_NAME;Rise of the Volunteer Army;Crйation de l'Armйe des Volontaires;Die Aushebung einer Freiwilligenarmee;Powstanie Armii Ochotniczej;Creacion del Ejercito de Voluntarios;Sollevamento dell'armata volontaria;;;;;;Создание Добровольческо?арми?x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2007533_DESC;Some counter-revolutionary politicians set up an independent government in Arkhangelsk.;Quelques politiciens contre rйvolutionnaires ont mis en place un gouvernement indйpendant ?Arkhangelsk.;Einige konterrevolutionдre Politiker haben eine unabhдngige Regierung in Archangelsk gebildet.;Niektуrzy kontrrewolucyjni politycy zaіoїyli w Archangielsku niezaleїny rz№d.;Algunos politicos Reaccionarios han establecido un gobierno independiente en Arkhangelsk, en el frio Norte de Rusia.;Alcuni politici contro-rivoluzionari hanno creato un governo indipendente ad Arkhangelsk.;;;;;;Контрреволюционные элементы подняли антибольшевистское восстани??Архангельске ?создал?собственно?независимо?правительств?;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2007533_NAME;The Arkhangelsk Government;Le gouvernement d'Arkhangelsk;Die Regierung in Archangelsk;Rz№d w Archangielsku;El Gobierno de Arkhangelsk;Il governo di Arkhangelsk;;;;;;Архангельско?правительств?x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2007534_DESC;With British support, white Admiral Koltchak raised troops and seized the Far East.;Avec le support des Britanniques, l'amiral blanc Koltchak a lev?des troupes et pris l'Extrкme Est.;Mit britischer Unterstьtzung hat Admiral Koltchak Truppen ausgehoben und die Fernost-Flotte unter seine Kontrolle gebracht.;Z pomoc?Brytyjczykуw, biaіy admira?Koіczak wykorzystuj№c swe wojska zaj№і Daleki Wschуd.;Con apoyo Britanico, el almirante de la Rusia Blanca, Kolchak, se ha alzado y ha tomado el control del Lejano Oriente.;Con il sostegno britannico, il l'ammiraglio bianco Koltchak ha arruolato alcune truppe ed occupato l'Estremo Oriente.;;;;;;Пр?поддержк?Великобритании, белый адмирал Александ?Колчак сумел сформировать боеспособную арми??захватит?Дальни?Восток.;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2007534_NAME;Admiral Koltchak;Admiral Koltchak;Admiral Koltchak;Admira?Koіczak;El Almirante Kolchak;L'ammiraglio Koltchak;;;;;;Адмира?Колчак;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2007535_DESC;Don Cossacks, under the rule of Hetman Krasnov, rose against the Bolsheviks and allied with Alexeyev.;Les Cossaques du Don, dirigйs par l'Hetman Krasnov, se soulиvent contre les Bolchйviques et s'allient avec Alexeyev.;Unter der Fьhrung von Hetman Krasnov erhoben sich die Don-Kosaken gegen die Bolschewiken und schlossen sich General Alexeiev an.;Kozacy Doсscy, pod komend?hetmana Krasnowa, powstali przeciwko Bolszewikom i sprzymierzyli si?z Aleksiejewem.;Los Cosacos del Don, bajo el mando del Hetman Krasnov, se han alzado contra nosotros y se han unido al Ejercito Blanco.;I cosacchi del Don, sotto il governo di Hetman Krasnov, si sollevarono contro i bolscevichi, alleandosi con Alexeiev.;;;;;;Донско?казачество во глав??атаманом Павлом Красновы?восстало против большевико??об?вило ?свое?поддержк?Добровольческо?арми?генерала Алексеев?;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2007535_NAME;Cossacks' Uprising;Soulиvement des Cosaques !;Aufstand der Don-Kosaken;Powstanie Kozakуw;Rebelion Cosaca;Rivolte dei cosacchi;;;;;;Восстани?Донски?казако?x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2007536_ACTIONA;War is war;A la guerre comme аa la guerre;Krieg ist Krieg;Wojna to wojna;As?es la Guerra;La guerra ?guerra;;;;;;На войн? ка?на войн?..;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVT1914_2007536_DESC;Mass Terror is a necessary weapon of the Proletarian Dictatorship. Used by generals, local populations or the Tcheka (Secret Services), the Terror targets White activists or partisan. In fact, entire villages were targeted, even if a single person was guilty or accused of being a white partisan. Such policies, which aimed at scaring populations, had often the opposite effect.;La Terreur de masse est une nйcessit?dans une Dictature du Prolйtariat. Utilisйe par les Gйnйraux, les populations locales ou la Tchйka (Services Secrets), elle cible particuliиrement les blancs et leurs sympathisants. Dans les faits, des villages entiers йtaient touchйs dиs lors qu'une seule personne йtait coupable ou simplement soupзonnйe. Ces politiques, destinйes ?effayer la population, avaient souvent l'effet inverse.;Massenterror ist ein notwendiges Instrument der Diktatur des Proletariats. Dieses Vorgehen wurde von Armee, Geheimdienst ( Tcheka ) und der Bevцlkerung selbst gegen 'weisse' Aktivisten und Partisanen eingesetzt. In der Tat wurde mehr als nur ein Dorf zum Ziel dieses Terrors, wenn auch nur der Hauch eines Verdachtes der Zusammenarbeit mit den 'weissen' bestand. Solche Instrumente, die auf der Einschьchterung der Bevцlkerung hinarbeiteten, erreichten natьrlich oftmals das Gegenteil.;Masowy terror jest koniecznym narzкdziem dyktatury proletariatu. Realizowany przez generaіуw, lokaln?ludnoњж i Czek?(tajne sіuїby), terror skierowany jest przeciw biaіym aktywistom i bojownikom. Faktycznie, celem byіy caіe wioski, jeњli nawet tylko jeden z mieszkaсcуw by?podejrzany o sprzyjanie biaіym. Takie porz№dki, nakierowane na przeraїenie spoіeczeсstwa, miaіy czкsto obrуt przeciwny do zamierzonego.;El terror en masa es un arma necesaria para la instauraciуn de la dictadura del proletariado. Usada por los generales, milicias locales o la Ckek? (chrezvichбinaya komissia), el terror est?dirigido a activistas Pro-Blancos o a partisanos. De hecho, poblaciones enteras eran victimas de йl, aun si solo una persona era encontrada culpable de ser 'contrarrevolucionaria' o 'desviacionista'. Algunas veces en vez de asustar a la poblaciуn, han logrado el efecto contrario. ;Il terrore di massa ?un'arma necessaria alla dittatura del proletariato. Usato dai generali, dalle popolazioni locali o dalla Tcheka (Servizi segreti), il terrore ha come obbiettivo attivisti o partigiani bianchi. In realt? interi villaggi sono stati distrutti, anche se una sola persona era colpevole od accusato di essere un partigiano bianco. Tali politiche, che miravano a terrorizzare le popolazioni, avevano spesso l'effetto opposto.;;;;;;Массовый террор по отношени??врагам революци?являлся обязательны?орудие?диктатур?пролетариата. Применявший? красными командирам? местными большевистским?органами власти ?сотрудниками ВЧ?(Всероссийско?чрезвычайной комиссии по борьбе ?контрреволюцие??саботаже?, красны?террор служил средство?устрашен? ка?антибольшевистских си?та??мирног?населения. Фактически, целы?деревн?уничтожались только за то, чт?один из жителе?бы?заподозрен ?контрреволюции, однако такая политика, направленн? на запугивани?местного населения, част?имел?прямо противоположны?эффект...;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12347637;Guantбnamo has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Guantбnamo has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Guantбnamo has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Guantбnamo has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Guantбnamo has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Guantбnamo has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12347652;Santiago has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Santiago has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Santiago has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Santiago has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Santiago has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Santiago has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12347661;Port au Prince has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Port au Prince has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Port au Prince has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Port au Prince has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Port au Prince has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Port au Prince has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12347662;Santo Domingo has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Santo Domingo has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Santo Domingo has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Santo Domingo has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Santo Domingo has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Santo Domingo has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12347717;Colуn has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Colуn has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Colуn has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Colуn has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Colуn has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Colуn has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12347721;San Jos?has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;San Jos?has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;San Jos?has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;San Jos?has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;San Jos?has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;San Jos?has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12347722;Panam?has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Panam?has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Panam?has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Panam?has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Panam?has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Panam?has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12349480;Galeana has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Galeana has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Galeana has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Galeana has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Galeana has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Galeana has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12349604;Ciudad de Mйxico has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Ciudad de Mйxico has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Ciudad de Mйxico has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Ciudad de Mйxico has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Ciudad de Mйxico has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Ciudad de Mйxico has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12349642;Puebla has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Puebla has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Puebla has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Puebla has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Puebla has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Puebla has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12349658;Acapulco has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Acapulco has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Acapulco has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Acapulco has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Acapulco has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Acapulco has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12349660;Tuxtla Gutiйrrez has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tuxtla Gutiйrrez has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tuxtla Gutiйrrez has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tuxtla Gutiйrrez has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tuxtla Gutiйrrez has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tuxtla Gutiйrrez has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12349699;El Salvador has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;El Salvador has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;El Salvador has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;El Salvador has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;El Salvador has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;El Salvador has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12349713;Guatemala has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Guatemala has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Guatemala has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Guatemala has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Guatemala has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Guatemala has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12349714;Tegucigalpa has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tegucigalpa has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tegucigalpa has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tegucigalpa has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tegucigalpa has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tegucigalpa has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12349739;Managua has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Managua has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Managua has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Managua has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Managua has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Managua has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12344685;Mukden has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Mukden has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Mukden has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Mukden has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Mukden has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Mukden has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12344885;Taibus Qi has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Taibus Qi has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Taibus Qi has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Taibus Qi has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Taibus Qi has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Taibus Qi has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12344979;Beiping has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Beiping has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Beiping has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Beiping has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Beiping has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Beiping has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12345018;Tianjin has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tianjin has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tianjin has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tianjin has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tianjin has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Tianjin has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12345143;Baoding has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Baoding has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Baoding has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Baoding has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Baoding has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Baoding has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12345174;Taiyuan has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Taiyuan has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Taiyuan has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Taiyuan has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Taiyuan has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Taiyuan has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12345275;Jinan has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Jinan has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Jinan has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Jinan has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Jinan has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Jinan has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC12345336;Jining has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Jining has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Jining has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Jining has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Jining has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;Jining has fallen into the hands of the enemy. Our people are in shock at this terrible turn of events!;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
